[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
351	H	(10)	7026.20	0.642	7.4%	1.253	7.4%	66.4	6.6%	2.684	3.3%	2.68%	23.2%	56.7%	20.1%	[1-0.35 2]
352	H	(10)	7045.90	0.639	7.4%	1.251	7.4%	66.2	6.6%	2.684	3.3%	2.67%	23.0%	56.8%	20.2%	[1-0.35 2]
353	H	(10)	7065.62	0.636	7.3%	1.249	7.3%	65.8	6.4%	2.684	3.3%	2.67%	22.9%	57.0%	20.0%	[1-0.37 2]
354	H	(10)	7086.49	0.634	6.8%	1.248	6.8%	65.8	6.0%	2.677	3.3%	2.67%	22.8%	57.1%	20.1%	[1-0.37 2]
355	H	(10)	7106.20	0.634	6.7%	1.252	6.7%	65.8	5.8%	2.678	3.3%	2.66%	22.9%	57.0%	20.1%	[1-0.36 2]
356	H	(10)	7125.93	0.631	6.8%	1.248	6.8%	65.4	5.9%	2.678	3.3%	2.66%	23.0%	57.1%	19.9%	[1-0.39 2]
357	H	(10)	7145.65	0.627	6.9%	1.244	6.9%	65.1	6.1%	2.673	3.3%	2.65%	23.1%	57.2%	19.7%	[1-0.37 2]
358	H	(10)	7166.53	0.629	6.9%	1.251	6.9%	65.3	6.1%	2.674	3.3%	2.65%	23.1%	57.1%	19.8%	[1-0.37 2]
359	H	(10)	7186.26	0.625	7.0%	1.249	7.0%	64.9	6.2%	2.675	3.3%	2.64%	23.2%	57.1%	19.7%	[1-0.37 2]
360	H	(10)	7205.99	0.633	7.2%	1.266	7.2%	65.5	6.4%	2.682	3.3%	2.64%	23.0%	57.1%	19.8%	[1-0.36 2]
361	H	(10)	7225.70	0.637	6.9%	1.278	6.9%	66.1	6.1%	2.675	3.3%	2.64%	22.8%	57.2%	20.0%	[1-0.35 2]
362	H	(10)	7246.58	0.640	6.6%	1.288	6.6%	66.5	5.7%	2.673	3.3%	2.63%	22.6%	57.3%	20.1%	[1-0.30 2]
363	H	(10)	7266.28	0.637	6.9%	1.286	6.9%	66.3	6.0%	2.669	3.3%	2.63%	22.4%	57.5%	20.1%	[1-0.32 2]
364	H	(10)	7285.99	0.639	6.7%	1.294	6.7%	66.4	5.8%	2.676	3.3%	2.63%	22.4%	57.5%	20.1%	[1-0.34 2]
365	H	(10)	7305.69	0.631	6.7%	1.281	6.7%	65.7	5.8%	2.667	3.3%	2.62%	22.4%	57.5%	20.1%	[1-0.32 2]
366	H	(10)	7326.55	0.625	7.0%	1.272	7.0%	65.0	6.1%	2.670	3.3%	2.62%	22.5%	57.6%	19.9%	[1-0.35 2]
367	H	(10)	7346.28	0.619	7.1%	1.264	7.1%	64.7	6.3%	2.660	3.3%	2.62%	22.5%	57.6%	19.9%	[1-0.30 2]
368	H	(10)	7366.00	0.613	7.0%	1.255	7.0%	64.1	6.1%	2.659	3.3%	2.61%	22.7%	57.5%	19.7%	[1-0.30 2]
369	H	(10)	7386.87	0.622	7.2%	1.277	7.2%	64.9	6.4%	2.663	3.3%	2.61%	22.5%	57.5%	20.0%	[1-0.33 2]
370	H	(10)	7406.59	0.627	7.3%	1.291	7.3%	65.4	6.5%	2.663	3.3%	2.61%	22.6%	57.4%	20.0%	[1-0.36 2]
371	H	(10)	7426.32	0.634	7.0%	1.309	7.0%	66.0	6.2%	2.668	3.3%	2.60%	22.5%	57.3%	20.2%	[1-0.35 2]
372	H	(10)	7446.03	0.641	7.2%	1.326	7.2%	66.6	6.4%	2.673	3.3%	2.60%	22.6%	57.1%	20.2%	[1-0.34 2]
373	H	(10)	7466.89	0.657	7.1%	1.362	7.1%	68.3	6.3%	2.673	3.3%	2.60%	22.5%	56.9%	20.6%	[1-0.34 2]
