[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
351	H	(10)	7045.52	2.546	5.8%	4.983	5.8%	82.4	5.2%	8.584	2.6%	1.58%	38.9%	38.5%	22.6%	[1-0.81 0]
352	H	(10)	7065.23	2.527	6.0%	4.960	6.0%	81.7	5.4%	8.591	2.6%	1.58%	39.0%	38.6%	22.3%	[1-0.80 0]
353	H	(10)	7086.11	2.558	6.1%	5.034	6.1%	82.7	5.5%	8.590	2.5%	1.57%	38.7%	38.8%	22.5%	[1-0.80 0]
354	H	(10)	7105.84	2.556	6.3%	5.044	6.3%	82.6	5.8%	8.596	2.5%	1.57%	38.7%	38.8%	22.4%	[1-0.81 0]
355	H	(10)	7125.55	2.555	6.2%	5.058	6.2%	82.7	5.7%	8.582	2.5%	1.57%	38.6%	38.9%	22.5%	[1-0.80 0]
356	H	(10)	7145.26	2.563	6.4%	5.088	6.4%	83.0	5.9%	8.580	2.5%	1.57%	38.5%	38.9%	22.6%	[1-0.81 0]
357	H	(10)	7166.13	2.561	6.3%	5.098	6.3%	82.8	5.8%	8.588	2.5%	1.56%	38.5%	38.6%	22.9%	[1-0.80 0]
358	H	(10)	7185.82	2.514	6.0%	5.019	6.0%	81.4	5.4%	8.581	2.5%	1.56%	38.9%	38.7%	22.4%	[1-0.81 0]
359	H	(10)	7205.52	2.524	5.7%	5.051	5.7%	81.6	5.1%	8.587	2.5%	1.56%	38.8%	38.7%	22.5%	[1-0.80 0]
360	H	(10)	7226.39	2.548	5.9%	5.114	5.9%	82.4	5.4%	8.591	2.5%	1.56%	38.8%	38.6%	22.6%	[1-0.80 0]
361	H	(10)	7246.08	2.522	5.7%	5.077	5.7%	81.5	5.1%	8.593	2.5%	1.55%	39.0%	38.6%	22.4%	[1-0.80 0]
362	H	(10)	7265.79	2.534	5.6%	5.115	5.6%	81.9	5.0%	8.592	2.5%	1.55%	38.9%	38.8%	22.3%	[1-0.81 0]
363	H	(10)	7285.50	2.543	6.0%	5.146	6.0%	82.0	5.4%	8.613	2.5%	1.55%	38.8%	38.7%	22.5%	[1-0.81 0]
364	H	(10)	7306.37	2.556	6.1%	5.188	6.1%	82.5	5.6%	8.602	2.5%	1.55%	38.7%	38.7%	22.5%	[1-0.81 0]
365	H	(10)	7326.09	2.550	5.9%	5.190	5.9%	82.3	5.4%	8.607	2.5%	1.55%	38.8%	38.8%	22.4%	[1-0.81 0]
366	H	(10)	7345.81	2.538	6.4%	5.178	6.4%	81.9	5.9%	8.606	2.5%	1.54%	38.8%	38.8%	22.4%	[1-0.81 0]
367	H	(10)	7365.54	2.512	6.7%	5.140	6.7%	81.1	6.2%	8.604	2.5%	1.54%	38.9%	38.9%	22.2%	[1-0.81 0]
368	H	(10)	7386.42	2.545	6.5%	5.221	6.5%	82.2	6.0%	8.597	2.5%	1.54%	38.6%	39.0%	22.4%	[1-0.81 0]
369	H	(10)	7406.15	2.527	6.6%	5.198	6.6%	81.6	6.1%	8.599	2.5%	1.54%	38.6%	39.1%	22.3%	[1-0.81 0]
370	H	(10)	7425.86	2.534	6.6%	5.227	6.6%	81.8	6.1%	8.601	2.5%	1.53%	38.5%	39.1%	22.5%	[1-0.81 0]
371	H	(10)	7445.55	2.574	6.3%	5.323	6.3%	83.1	5.8%	8.603	2.5%	1.53%	38.2%	39.0%	22.8%	[1-0.81 0]
372	H	(10)	7466.42	2.593	6.1%	5.378	6.1%	83.9	5.5%	8.583	2.5%	1.53%	38.0%	38.9%	23.1%	[1-0.80 0]
373	H	(10)	7486.11	2.563	6.1%	5.330	6.1%	82.9	5.6%	8.590	2.5%	1.53%	38.2%	38.9%	22.8%	[1-0.80 0]
374	H	(10)	7505.82	2.583	5.9%	5.386	5.9%	83.5	5.4%	8.595	2.5%	1.52%	38.1%	38.9%	23.0%	[1-0.80 0]
375	H	(10)	7526.69	2.575	6.1%	5.384	6.1%	83.4	5.5%	8.582	2.5%	1.52%	38.1%	38.9%	23.0%	[1-0.80 0]
376	H	(10)	7546.39	2.552	6.3%	5.350	6.3%	82.5	5.8%	8.590	2.5%	1.52%	38.3%	38.9%	22.8%	[1-0.80 0]
377	H	(10)	7566.08	2.530	6.5%	5.318	6.5%	81.8	6.0%	8.593	2.5%	1.52%	38.5%	38.9%	22.6%	[1-0.80 0]
378	H	(10)	7585.80	2.543	6.7%	5.357	6.7%	82.3	6.2%	8.579	2.5%	1.52%	38.4%	38.9%	22.7%	[1-0.80 0]
379	H	(10)	7606.68	2.532	6.7%	5.350	6.7%	82.0	6.2%	8.582	2.5%	1.51%	38.5%	38.9%	22.6%	[1-0.80 0]
380	H	(10)	7626.42	2.552	6.2%	5.406	6.2%	82.3	5.7%	8.611	2.5%	1.51%	38.5%	38.9%	22.6%	[1-0.80 0]
381	H	(10)	7646.14	2.572	6.1%	5.464	6.1%	83.1	5.5%	8.600	2.5%	1.51%	38.3%	39.0%	22.7%	[1-0.80 0]
382	H	(10)	7665.86	2.558	5.9%	5.447	5.9%	82.5	5.4%	8.618	2.5%	1.51%	38.4%	39.0%	22.5%	[1-0.80 0]
383	H	(10)	7686.73	2.570	5.8%	5.487	5.8%	82.6	5.2%	8.644	2.5%	1.50%	38.5%	38.8%	22.7%	[1-0.81 0]
384	H	(10)	7706.43	2.572	6.0%	5.506	6.0%	82.6	5.5%	8.647	2.5%	1.50%	38.5%	38.9%	22.6%	[1-0.82 0]
385	H	(10)	7726.14	2.559	6.3%	5.493	6.3%	82.4	5.8%	8.628	2.5%	1.50%	38.6%	38.8%	22.6%	[1-0.82 0]
386	H	(10)	7747.02	2.547	6.2%	5.481	6.2%	81.9	5.7%	8.644	2.5%	1.50%	38.7%	38.8%	22.5%	[1-0.82 0]
387	H	(10)	7766.72	2.601	6.1%	5.611	6.1%	83.6	5.5%	8.637	2.5%	1.50%	38.4%	38.6%	23.0%	[1-0.82 0]
388	H	(10)	7786.42	2.592	6.0%	5.605	6.0%	83.3	5.4%	8.640	2.5%	1.49%	38.5%	38.6%	22.9%	[1-0.82 0]
389	H	(10)	7806.14	2.616	5.9%	5.672	5.9%	84.1	5.3%	8.641	2.5%	1.49%	38.3%	38.5%	23.2%	[1-0.83 0]
390	H	(10)	7827.02	2.602	6.1%	5.656	6.1%	83.5	5.5%	8.660	2.5%	1.49%	38.6%	38.3%	23.1%	[1-0.82 0]
391	H	(10)	7846.72	2.587	6.4%	5.640	6.4%	83.1	5.9%	8.653	2.5%	1.49%	38.6%	38.3%	23.1%	[1-0.82 0]
392	H	(10)	7866.43	2.581	6.2%	5.639	6.2%	82.8	5.7%	8.658	2.5%	1.49%	38.8%	38.3%	22.9%	[1-0.82 0]
393	H	(10)	7886.15	2.588	6.3%	5.669	6.3%	83.0	5.7%	8.659	2.5%	1.48%	38.7%	38.4%	22.8%	[1-0.81 0]
394	H	(10)	7907.03	2.559	6.4%	5.621	6.4%	82.1	5.8%	8.660	2.5%	1.48%	39.0%	38.4%	22.6%	[1-0.81 0]
395	H	(10)	7926.73	2.565	6.2%	5.647	6.2%	82.3	5.7%	8.655	2.5%	1.48%	38.7%	38.5%	22.8%	[1-0.81 0]
396	H	(10)	7946.43	2.615	5.7%	5.772	5.7%	83.8	5.2%	8.670	2.5%	1.48%	38.4%	38.4%	23.1%	[1-0.81 0]
397	H	(10)	7966.15	2.609	6.3%	5.774	6.3%	83.6	5.8%	8.670	2.5%	1.48%	38.4%	38.5%	23.1%	[1-0.81 0]
398	H	(10)	7987.03	2.621	6.2%	5.816	6.2%	84.1	5.7%	8.660	2.5%	1.47%	38.3%	38.5%	23.2%	[1-0.81 0]
399	H	(10)	8006.74	2.620	6.2%	5.827	6.2%	84.0	5.6%	8.659	2.5%	1.47%	38.4%	38.4%	23.2%	[1-0.81 0]
400	H	(10)	8026.46	2.620	6.1%	5.841	6.1%	83.8	5.6%	8.682	2.5%	1.47%	38.5%	38.4%	23.1%	[1-0.81 0]
401	H	(10)	8046.18	2.580	6.1%	5.765	6.1%	82.4	5.6%	8.695	2.5%	1.47%	39.0%	38.2%	22.8%	[1-0.80 0]
402	H	(10)	8067.06	2.590	5.9%	5.805	5.9%	82.6	5.4%	8.713	2.5%	1.46%	39.0%	38.2%	22.8%	[1-0.81 0]
403	H	(10)	8086.77	2.600	5.9%	5.839	5.9%	82.7	5.3%	8.729	2.5%	1.46%	39.0%	38.2%	22.9%	[1-0.81 0]
404	H	(10)	8106.49	2.589	5.9%	5.829	5.9%	82.3	5.4%	8.735	2.5%	1.46%	39.0%	38.2%	22.7%	[1-0.81 0]
405	H	(10)	8126.22	2.591	5.9%	5.849	5.9%	82.5	5.4%	8.727	2.5%	1.46%	38.9%	38.5%	22.6%	[1-0.81 0]
406	H	(10)	8147.10	2.588	6.0%	5.856	6.0%	82.3	5.4%	8.730	2.5%	1.46%	38.8%	38.6%	22.6%	[1-0.81 0]
407	H	(10)	8166.81	2.562	5.8%	5.813	5.8%	81.6	5.2%	8.723	2.5%	1.45%	39.0%	38.6%	22.5%	[1-0.81 0]
408	H	(10)	8186.50	2.535	6.0%	5.765	6.0%	80.7	5.5%	8.721	2.5%	1.45%	39.0%	38.7%	22.2%	[1-0.81 0]
409	H	(10)	8207.36	2.559	5.9%	5.834	5.9%	81.5	5.3%	8.723	2.5%	1.45%	38.9%	38.7%	22.5%	[1-0.81 0]
410	H	(10)	8227.08	2.561	6.0%	5.854	6.0%	81.4	5.5%	8.737	2.5%	1.45%	38.9%	38.5%	22.6%	[1-0.81 0]
411	H	(10)	8246.78	2.553	6.0%	5.848	6.0%	81.6	5.5%	8.695	2.5%	1.45%	38.7%	38.9%	22.5%	[1-0.80 0]
412	H	(10)	8266.48	2.562	6.2%	5.882	6.2%	82.1	5.7%	8.671	2.5%	1.45%	38.4%	39.1%	22.5%	[1-0.80 0]
413	H	(10)	8287.34	2.566	5.9%	5.907	5.9%	82.3	5.3%	8.657	2.5%	1.44%	38.4%	39.2%	22.4%	[1-0.80 0]
414	H	(10)	8307.05	2.543	5.9%	5.869	5.9%	81.8	5.4%	8.640	2.5%	1.44%	38.3%	39.4%	22.2%	[1-0.80 0]
415	H	(10)	8326.78	2.547	5.9%	5.891	5.9%	82.0	5.4%	8.627	2.5%	1.44%	38.2%	39.6%	22.2%	[1-0.80 0]
416	H	(10)	8346.50	2.565	6.1%	5.946	6.1%	82.2	5.6%	8.663	2.5%	1.44%	38.2%	39.4%	22.4%	[1-0.80 0]
417	H	(10)	8367.40	2.564	5.9%	5.959	5.9%	82.0	5.3%	8.680	2.5%	1.44%	38.2%	39.4%	22.4%	[1-0.80 0]
418	H	(10)	8387.12	2.594	6.1%	6.043	6.1%	82.9	5.6%	8.695	2.5%	1.43%	38.0%	39.3%	22.7%	[1-0.80 0]
419	H	(10)	8406.82	2.615	6.0%	6.106	6.0%	83.7	5.5%	8.677	2.5%	1.43%	37.7%	39.4%	22.9%	[1-0.79 0]
420	H	(10)	8426.54	2.600	6.1%	6.085	6.1%	83.2	5.6%	8.678	2.5%	1.43%	37.8%	39.4%	22.8%	[1-0.79 0]
