[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
351	L	(3)	7087.44	0.068	16.2%	0.134	16.2%	189.1	6.7%	0.100	14.7%	14.02%	15.9%	34.1%	50.0%	[1-0.43 0]
352	L	(3)	7107.16	0.067	16.5%	0.132	16.5%	185.5	7.3%	0.100	14.8%	14.00%	15.1%	36.0%	49.0%	[1-0.43 0]
353	L	(3)	7126.85	0.065	16.5%	0.129	16.5%	181.6	7.7%	0.100	14.7%	13.96%	15.0%	37.1%	47.9%	[1-0.43 0]
354	L	(3)	7147.72	0.065	16.7%	0.129	16.7%	181.6	8.0%	0.100	14.6%	13.96%	15.2%	37.0%	47.8%	[1-0.43 0]
355	L	(3)	7167.41	0.064	17.0%	0.128	17.0%	179.8	8.6%	0.099	14.7%	13.96%	15.0%	37.6%	47.4%	[1-0.43 0]
356	L	(3)	7187.10	0.063	16.5%	0.126	16.5%	176.6	7.8%	0.100	14.5%	13.90%	15.3%	38.1%	46.6%	[1-0.43 0]
357	L	(3)	7207.97	0.062	16.1%	0.124	16.1%	173.0	7.3%	0.100	14.3%	13.87%	15.8%	38.6%	45.6%	[1-0.43 0]
358	L	(3)	7227.66	0.060	15.8%	0.121	15.8%	167.6	6.7%	0.100	14.3%	13.81%	15.6%	40.2%	44.1%	[1-0.43 0]
359	L	(3)	7247.34	0.058	15.6%	0.117	15.6%	162.8	6.2%	0.100	14.3%	13.81%	15.3%	41.7%	43.0%	[1-0.43 0]
360	L	(3)	7267.05	0.058	15.4%	0.116	15.4%	160.4	5.8%	0.100	14.3%	13.76%	15.8%	41.7%	42.6%	[1-0.43 0]
361	L	(3)	7287.92	0.058	15.3%	0.117	15.3%	159.8	5.8%	0.100	14.2%	13.70%	15.8%	41.7%	42.5%	[1-0.43 0]
362	L	(3)	7307.64	0.059	15.4%	0.119	15.4%	162.0	5.9%	0.101	14.2%	13.70%	16.8%	40.1%	43.0%	[1-0.43 0]
363	L	(3)	7327.36	0.059	15.4%	0.120	15.4%	164.0	5.8%	0.100	14.2%	13.70%	17.1%	39.3%	43.6%	[1-0.43 0]
364	L	(3)	7347.08	0.059	15.4%	0.121	15.4%	165.9	6.0%	0.099	14.2%	13.70%	17.2%	38.5%	44.3%	[1-0.43 0]
365	L	(3)	7367.96	0.060	15.3%	0.124	15.3%	169.3	5.8%	0.099	14.2%	13.69%	16.9%	38.3%	44.8%	[1-0.43 0]
366	L	(3)	7387.66	0.061	15.4%	0.124	15.4%	169.9	6.0%	0.099	14.2%	13.69%	16.7%	38.5%	44.8%	[1-0.43 0]
367	L	(3)	7407.36	0.059	15.5%	0.122	15.5%	166.6	6.1%	0.099	14.2%	13.65%	15.8%	40.2%	44.0%	[1-0.43 0]
368	L	(3)	7428.22	0.060	15.7%	0.124	15.7%	169.0	6.7%	0.099	14.2%	13.64%	16.0%	39.4%	44.5%	[1-0.43 0]
369	L	(3)	7447.93	0.061	15.8%	0.126	15.8%	169.7	7.0%	0.100	14.2%	13.63%	16.4%	39.0%	44.6%	[1-0.43 0]
370	L	(3)	7467.62	0.061	15.8%	0.127	15.8%	169.3	7.1%	0.100	14.1%	13.60%	16.7%	38.8%	44.5%	[1-0.43 0]
371	L	(3)	7487.32	0.063	16.0%	0.132	16.0%	174.3	7.6%	0.101	14.1%	13.57%	16.7%	37.6%	45.7%	[1-0.43 0]
372	L	(3)	7508.18	0.064	16.4%	0.134	16.4%	176.2	8.3%	0.102	14.1%	13.55%	16.4%	37.3%	46.3%	[1-0.43 0]
373	L	(3)	7527.87	0.065	16.2%	0.135	16.2%	176.9	8.1%	0.102	14.1%	13.50%	15.8%	37.9%	46.2%	[1-0.43 0]
374	L	(3)	7547.60	0.065	16.2%	0.136	16.2%	177.8	8.0%	0.102	14.1%	13.48%	15.2%	38.5%	46.3%	[1-0.43 0]
375	L	(3)	7568.46	0.066	16.3%	0.138	16.3%	179.0	8.2%	0.102	14.1%	13.46%	14.8%	38.6%	46.6%	[1-0.43 0]
376	L	(3)	7588.16	0.065	16.2%	0.138	16.2%	177.6	8.1%	0.102	14.0%	13.42%	15.3%	38.3%	46.3%	[1-0.43 0]
377	L	(3)	7607.89	0.066	15.6%	0.140	15.6%	178.5	7.1%	0.103	13.9%	13.36%	15.8%	38.0%	46.2%	[1-0.43 0]
378	L	(3)	7627.60	0.067	15.3%	0.141	15.3%	179.4	6.4%	0.103	13.9%	13.36%	16.5%	36.9%	46.6%	[1-0.43 0]
379	L	(3)	7648.48	0.067	15.4%	0.142	15.4%	180.4	6.6%	0.103	13.9%	13.34%	16.7%	36.4%	46.9%	[1-0.43 0]
380	L	(3)	7668.18	0.067	15.3%	0.142	15.3%	180.0	6.6%	0.103	13.8%	13.33%	16.8%	36.4%	46.8%	[1-0.43 0]
381	L	(3)	7687.88	0.066	15.0%	0.142	15.0%	180.1	5.7%	0.102	13.8%	13.32%	16.6%	36.6%	46.8%	[1-0.43 0]
382	L	(3)	7707.59	0.066	15.2%	0.141	15.2%	179.1	6.2%	0.102	13.9%	13.32%	16.4%	36.9%	46.7%	[1-0.43 0]
383	L	(3)	7728.46	0.064	15.5%	0.138	15.5%	176.1	6.9%	0.101	13.9%	13.32%	15.7%	38.2%	46.1%	[1-0.43 0]
384	L	(3)	7748.15	0.064	15.4%	0.138	15.4%	175.9	6.6%	0.101	14.0%	13.30%	15.4%	38.2%	46.4%	[1-0.43 0]
385	L	(3)	7767.86	0.064	15.4%	0.138	15.4%	174.5	6.7%	0.102	13.9%	13.27%	15.7%	38.3%	46.0%	[1-0.43 0]
386	L	(3)	7788.71	0.063	15.5%	0.136	15.5%	172.5	6.9%	0.101	13.9%	13.27%	15.6%	38.6%	45.8%	[1-0.43 0]
387	L	(3)	7808.42	0.064	15.5%	0.138	15.5%	174.8	6.9%	0.101	13.8%	13.24%	16.0%	37.6%	46.3%	[1-0.43 0]
388	L	(3)	7828.14	0.063	15.4%	0.138	15.4%	174.9	6.7%	0.101	13.8%	13.24%	15.8%	37.9%	46.3%	[1-0.43 0]
389	L	(3)	7847.86	0.065	15.1%	0.141	15.1%	177.7	6.3%	0.101	13.7%	13.22%	16.7%	36.6%	46.7%	[1-0.43 0]
390	L	(3)	7868.72	0.064	15.1%	0.140	15.1%	176.5	6.1%	0.101	13.8%	13.22%	16.3%	37.0%	46.6%	[1-0.43 0]
391	L	(3)	7888.41	0.065	15.0%	0.143	15.0%	178.2	6.3%	0.102	13.6%	13.13%	16.7%	36.5%	46.8%	[1-0.43 0]
392	L	(3)	7908.13	0.065	15.1%	0.144	15.1%	178.0	6.4%	0.102	13.7%	13.10%	16.5%	36.7%	46.8%	[1-0.43 0]
393	L	(3)	7927.82	0.066	15.0%	0.145	15.0%	178.8	6.1%	0.102	13.7%	13.10%	17.2%	36.0%	46.9%	[1-0.43 0]
394	L	(3)	7948.70	0.064	15.2%	0.142	15.2%	175.7	6.7%	0.102	13.7%	13.10%	16.9%	36.9%	46.2%	[1-0.43 0]
395	L	(3)	7968.41	0.064	15.2%	0.142	15.2%	174.7	6.7%	0.102	13.7%	13.08%	17.3%	36.8%	45.9%	[1-0.43 0]
396	L	(3)	7988.10	0.064	15.3%	0.142	15.3%	174.1	6.9%	0.102	13.6%	13.06%	17.4%	36.7%	45.9%	[1-0.43 0]
397	L	(3)	8008.96	0.063	15.1%	0.140	15.1%	171.7	6.6%	0.102	13.6%	13.04%	17.3%	37.4%	45.3%	[1-0.43 0]
398	L	(3)	8028.68	0.063	15.2%	0.141	15.2%	173.0	6.8%	0.102	13.6%	13.02%	17.0%	37.1%	45.9%	[1-0.43 0]
399	L	(3)	8048.39	0.066	15.1%	0.147	15.1%	178.1	6.6%	0.102	13.6%	13.00%	17.3%	35.5%	47.2%	[1-0.43 0]
400	L	(3)	8068.10	0.069	15.3%	0.154	15.3%	187.3	6.8%	0.102	13.7%	12.99%	17.6%	32.4%	50.1%	[1-0.43 0]
401	L	(3)	8088.97	0.068	15.6%	0.154	15.6%	186.1	7.4%	0.102	13.7%	12.99%	17.8%	32.1%	50.1%	[1-0.43 0]
402	L	(3)	8108.68	0.070	15.9%	0.158	15.9%	192.3	7.8%	0.102	13.8%	12.95%	17.9%	30.0%	52.1%	[1-0.43 0]
403	L	(3)	8128.39	0.072	15.8%	0.163	15.8%	197.0	7.7%	0.102	13.8%	12.94%	18.3%	28.3%	53.4%	[1-0.43 0]
404	L	(3)	8148.09	0.072	15.9%	0.163	15.9%	196.8	7.9%	0.102	13.7%	12.92%	18.4%	28.1%	53.4%	[1-0.43 0]
405	L	(3)	8168.95	0.070	15.9%	0.158	15.9%	190.0	8.1%	0.102	13.6%	12.91%	18.1%	30.6%	51.3%	[1-0.43 0]
406	L	(3)	8188.63	0.070	15.9%	0.159	15.9%	191.9	8.2%	0.101	13.7%	12.89%	17.1%	31.3%	51.6%	[1-0.43 0]
407	L	(3)	8208.34	0.068	15.6%	0.156	15.6%	186.8	7.8%	0.102	13.5%	12.85%	17.0%	33.0%	50.0%	[1-0.43 0]
408	L	(3)	8229.21	0.065	15.6%	0.149	15.6%	176.9	8.0%	0.102	13.4%	12.81%	16.4%	36.3%	47.3%	[1-0.43 0]
409	L	(3)	8248.92	0.063	15.8%	0.145	15.8%	172.0	8.4%	0.102	13.4%	12.77%	15.4%	38.5%	46.1%	[1-0.43 0]
410	L	(3)	8268.63	0.063	15.8%	0.144	15.8%	171.6	8.6%	0.102	13.3%	12.73%	15.0%	39.1%	46.0%	[1-0.43 0]
411	L	(3)	8288.33	0.061	15.7%	0.140	15.7%	167.2	8.4%	0.101	13.3%	12.73%	15.5%	39.7%	44.9%	[1-0.43 0]
412	L	(3)	8309.20	0.060	16.1%	0.139	16.1%	165.0	9.1%	0.101	13.3%	12.72%	15.3%	40.4%	44.3%	[1-0.43 0]
413	L	(3)	8328.91	0.060	15.7%	0.139	15.7%	164.7	8.5%	0.101	13.1%	12.66%	15.6%	40.3%	44.1%	[1-0.43 0]
414	L	(3)	8348.62	0.059	15.4%	0.136	15.4%	160.7	8.1%	0.102	13.1%	12.65%	15.4%	41.7%	42.9%	[1-0.43 0]
415	L	(3)	8368.32	0.060	15.2%	0.139	15.2%	162.6	7.9%	0.102	13.0%	12.59%	15.8%	40.9%	43.3%	[1-0.43 0]
416	L	(3)	8389.20	0.059	15.2%	0.138	15.2%	161.1	7.7%	0.102	13.1%	12.59%	15.4%	41.6%	43.0%	[1-0.43 0]
417	L	(3)	8408.90	0.059	14.9%	0.138	14.9%	160.7	7.2%	0.102	13.1%	12.57%	15.3%	41.9%	42.8%	[1-0.43 0]
418	L	(3)	8428.59	0.060	15.1%	0.140	15.1%	161.2	7.7%	0.103	13.1%	12.55%	15.2%	42.1%	42.7%	[1-0.43 0]
419	L	(3)	8449.45	0.061	14.9%	0.143	14.9%	164.0	7.2%	0.103	13.0%	12.53%	15.6%	40.9%	43.5%	[1-0.43 0]
420	L	(3)	8469.14	0.061	14.6%	0.143	14.6%	163.3	6.6%	0.103	13.0%	12.51%	15.7%	41.0%	43.3%	[1-0.43 0]
421	L	(3)	8488.83	0.062	14.2%	0.146	14.2%	167.2	5.8%	0.103	13.0%	12.51%	15.8%	40.1%	44.1%	[1-0.43 0]
422	L	(3)	8508.54	0.062	14.3%	0.146	14.3%	167.7	5.9%	0.103	13.0%	12.51%	16.0%	39.5%	44.4%	[1-0.43 0]
423	L	(3)	8529.40	0.063	14.6%	0.150	14.6%	171.3	6.5%	0.102	13.1%	12.51%	16.7%	37.4%	45.9%	[1-0.43 0]
424	L	(3)	8549.13	0.064	14.8%	0.151	14.8%	171.0	7.2%	0.103	13.0%	12.47%	16.6%	37.7%	45.8%	[1-0.43 0]
425	L	(3)	8568.85	0.063	15.1%	0.149	15.1%	168.8	7.8%	0.103	13.0%	12.45%	16.0%	38.9%	45.2%	[1-0.43 0]
426	L	(3)	8588.58	0.061	15.7%	0.146	15.7%	165.5	8.9%	0.103	13.0%	12.45%	15.7%	39.8%	44.6%	[1-0.43 0]
427	L	(3)	8609.44	0.061	15.7%	0.147	15.7%	167.1	8.8%	0.102	13.0%	12.45%	15.5%	39.6%	45.0%	[1-0.43 0]
428	L	(3)	8629.16	0.060	16.0%	0.144	16.0%	163.9	9.3%	0.102	13.0%	12.45%	15.5%	40.3%	44.2%	[1-0.43 0]
429	L	(3)	8648.87	0.060	15.7%	0.145	15.7%	165.3	8.8%	0.101	13.0%	12.45%	15.7%	39.7%	44.6%	[1-0.43 0]
430	L	(3)	8668.57	0.058	15.3%	0.140	15.3%	160.4	8.2%	0.101	12.9%	12.45%	15.9%	40.7%	43.5%	[1-0.43 0]
431	L	(3)	8689.44	0.059	14.9%	0.143	14.9%	163.3	7.4%	0.101	12.9%	12.45%	16.0%	40.0%	44.0%	[1-0.43 0]
432	L	(3)	8709.14	0.059	14.4%	0.143	14.4%	161.4	6.6%	0.102	12.8%	12.44%	17.7%	39.0%	43.4%	[1-0.43 0]
433	L	(3)	8728.82	0.061	13.8%	0.147	13.8%	164.9	5.3%	0.102	12.8%	12.43%	18.5%	37.6%	43.9%	[1-0.43 0]
434	L	(3)	8749.69	0.060	14.1%	0.147	14.1%	164.9	6.1%	0.102	12.7%	12.42%	18.2%	37.9%	44.0%	[1-0.43 0]
435	L	(3)	8769.39	0.061	14.2%	0.148	14.2%	166.3	6.3%	0.102	12.8%	12.42%	18.0%	37.8%	44.3%	[1-0.43 0]
436	L	(3)	8789.09	0.059	14.4%	0.144	14.4%	161.4	6.7%	0.101	12.8%	12.42%	17.8%	39.1%	43.1%	[1-0.43 0]
437	L	(3)	8808.81	0.060	14.4%	0.147	14.4%	164.0	6.8%	0.101	12.7%	12.40%	17.9%	38.3%	43.8%	[1-0.43 0]
438	L	(3)	8829.68	0.061	14.4%	0.148	14.4%	166.1	6.7%	0.101	12.7%	12.40%	17.8%	38.0%	44.2%	[1-0.43 0]
439	L	(3)	8849.38	0.060	13.8%	0.147	13.8%	162.9	5.5%	0.102	12.7%	12.40%	19.3%	37.5%	43.2%	[1-0.43 0]
440	L	(3)	8869.07	0.062	13.8%	0.154	13.8%	169.6	5.5%	0.102	12.6%	12.40%	21.5%	33.5%	45.0%	[1-0.43 0]
441	L	(3)	8889.93	0.064	13.4%	0.158	13.4%	172.9	4.7%	0.103	12.5%	12.38%	23.6%	30.7%	45.7%	[1-0.43 0]
442	L	(3)	8909.66	0.063	13.3%	0.155	13.3%	169.9	4.5%	0.103	12.5%	12.38%	23.5%	31.4%	45.1%	[1-0.43 0]
443	L	(3)	8929.37	0.059	13.3%	0.147	13.3%	161.5	4.6%	0.102	12.5%	12.37%	22.0%	35.1%	42.9%	[1-0.43 0]
444	L	(3)	8949.09	0.058	13.5%	0.143	13.5%	157.9	4.9%	0.101	12.5%	12.35%	20.2%	37.7%	42.1%	[1-0.43 0]
445	L	(3)	8969.94	0.055	13.5%	0.137	13.5%	152.5	4.9%	0.100	12.6%	12.35%	18.0%	41.3%	40.7%	[1-0.43 0]
446	L	(3)	8989.64	0.054	13.8%	0.136	13.8%	152.1	5.5%	0.099	12.7%	12.34%	15.6%	44.0%	40.4%	[1-0.43 0]
447	L	(3)	9009.34	0.053	13.8%	0.133	13.8%	150.0	5.5%	0.098	12.7%	12.32%	13.8%	46.4%	39.8%	[1-0.43 0]
448	L	(3)	9029.04	0.054	13.9%	0.135	13.9%	151.6	5.6%	0.098	12.7%	12.31%	13.4%	46.3%	40.2%	[1-0.43 0]
449	L	(3)	9049.93	0.054	14.0%	0.136	14.0%	152.1	6.0%	0.099	12.7%	12.31%	13.5%	46.1%	40.4%	[1-0.43 0]
450	L	(3)	9069.65	0.054	14.1%	0.136	14.1%	151.6	6.1%	0.099	12.7%	12.31%	13.4%	46.4%	40.2%	[1-0.43 0]
451	L	(3)	9089.35	0.053	13.9%	0.133	13.9%	149.2	5.8%	0.098	12.7%	12.31%	13.5%	46.9%	39.6%	[1-0.43 0]
452	L	(3)	9109.07	0.053	14.2%	0.134	14.2%	148.8	6.4%	0.099	12.7%	12.30%	13.2%	47.4%	39.4%	[1-0.43 0]
453	L	(3)	9129.91	0.054	14.4%	0.137	14.4%	151.8	6.7%	0.099	12.7%	12.29%	12.8%	46.9%	40.3%	[1-0.43 0]
454	L	(3)	9149.61	0.055	14.3%	0.139	14.3%	154.7	6.5%	0.098	12.7%	12.28%	12.9%	46.1%	41.0%	[1-0.43 0]
455	L	(3)	9169.31	0.055	14.2%	0.141	14.2%	156.0	6.5%	0.099	12.6%	12.26%	13.0%	45.7%	41.3%	[1-0.43 0]
456	L	(3)	9190.18	0.057	14.2%	0.145	14.2%	158.0	6.5%	0.100	12.6%	12.24%	13.1%	45.1%	41.8%	[1-0.43 0]
457	L	(3)	9209.90	0.057	14.2%	0.146	14.2%	159.9	6.4%	0.099	12.6%	12.24%	13.0%	44.8%	42.3%	[1-0.43 0]
458	L	(3)	9229.59	0.057	14.0%	0.147	14.0%	160.4	6.0%	0.099	12.7%	12.24%	13.0%	44.7%	42.3%	[1-0.43 0]
459	L	(3)	9249.33	0.058	14.1%	0.149	14.1%	162.2	6.3%	0.099	12.6%	12.24%	13.3%	44.0%	42.7%	[1-0.43 0]
460	L	(3)	9270.19	0.058	14.2%	0.150	14.2%	162.5	6.5%	0.099	12.6%	12.22%	13.2%	43.9%	42.9%	[1-0.43 0]
461	L	(3)	9289.89	0.058	14.2%	0.149	14.2%	162.3	6.6%	0.099	12.6%	12.20%	13.1%	43.8%	43.1%	[1-0.43 0]
462	L	(3)	9309.62	0.059	13.9%	0.152	13.9%	163.7	6.1%	0.100	12.5%	12.15%	13.1%	43.6%	43.3%	[1-0.43 0]
463	L	(3)	9329.34	0.058	13.8%	0.149	13.8%	161.1	5.8%	0.099	12.5%	12.14%	13.2%	43.8%	43.0%	[1-0.43 0]
464	L	(3)	9350.19	0.058	13.7%	0.151	13.7%	162.1	5.6%	0.099	12.5%	12.14%	12.8%	43.9%	43.2%	[1-0.43 0]
465	L	(3)	9369.90	0.058	13.6%	0.151	13.6%	162.2	5.4%	0.099	12.5%	12.12%	12.8%	44.0%	43.2%	[1-0.43 0]
466	L	(3)	9389.60	0.058	13.5%	0.152	13.5%	162.4	5.2%	0.100	12.5%	12.12%	12.8%	44.0%	43.1%	[1-0.43 0]
467	L	(3)	9409.30	0.058	13.8%	0.150	13.8%	161.1	5.8%	0.099	12.5%	12.12%	12.7%	44.2%	43.1%	[1-0.43 0]
468	L	(3)	9430.42	0.058	14.1%	0.152	14.1%	162.2	6.4%	0.099	12.5%	12.12%	12.7%	44.3%	43.0%	[1-0.43 0]
469	L	(3)	9450.12	0.058	14.0%	0.152	14.0%	162.4	6.3%	0.099	12.5%	12.10%	12.3%	44.7%	43.0%	[1-0.43 0]
470	L	(3)	9469.84	0.057	14.0%	0.151	14.0%	161.6	6.3%	0.099	12.5%	12.10%	12.0%	45.0%	43.0%	[1-0.43 0]
471	L	(3)	9489.53	0.058	14.0%	0.154	14.0%	163.4	6.6%	0.099	12.4%	12.06%	11.6%	45.1%	43.3%	[1-0.43 0]
472	L	(3)	9510.40	0.058	14.0%	0.154	14.0%	163.2	6.6%	0.099	12.4%	12.05%	11.6%	45.2%	43.2%	[1-0.43 0]
473	L	(3)	9530.10	0.058	13.8%	0.152	13.8%	160.8	6.1%	0.099	12.4%	12.03%	12.0%	45.1%	42.9%	[1-0.43 0]
474	L	(3)	9549.79	0.058	13.7%	0.153	13.7%	159.3	6.0%	0.100	12.3%	11.96%	12.0%	45.4%	42.5%	[1-0.43 0]
475	L	(3)	9569.49	0.058	13.5%	0.154	13.5%	160.8	5.6%	0.100	12.3%	11.96%	12.0%	45.1%	42.9%	[1-0.43 0]
476	L	(3)	9590.38	0.057	13.6%	0.153	13.6%	159.7	5.7%	0.100	12.3%	11.96%	12.4%	45.0%	42.6%	[1-0.43 0]
477	L	(3)	9610.09	0.058	13.6%	0.154	13.6%	160.7	5.9%	0.100	12.3%	11.95%	12.4%	44.5%	43.1%	[1-0.43 0]
478	L	(3)	9629.81	0.059	13.8%	0.158	13.8%	164.7	6.1%	0.100	12.3%	11.95%	12.1%	44.2%	43.8%	[1-0.43 0]
479	L	(3)	9649.53	0.059	13.9%	0.158	13.9%	164.6	6.4%	0.099	12.3%	11.95%	12.1%	44.1%	43.8%	[1-0.43 0]
480	L	(3)	9670.45	0.059	14.1%	0.158	14.1%	163.5	7.0%	0.100	12.3%	11.91%	12.2%	44.2%	43.6%	[1-0.43 0]
481	L	(3)	9690.16	0.059	14.1%	0.159	14.1%	164.5	7.0%	0.100	12.3%	11.91%	12.3%	44.0%	43.8%	[1-0.43 0]
482	L	(3)	9709.88	0.058	13.7%	0.157	13.7%	163.2	6.2%	0.099	12.3%	11.91%	12.2%	44.3%	43.5%	[1-0.43 0]
483	L	(3)	9729.58	0.058	13.7%	0.157	13.7%	162.2	6.3%	0.100	12.2%	11.90%	12.7%	44.2%	43.1%	[1-0.43 0]
484	L	(3)	9750.45	0.059	13.6%	0.161	13.6%	165.6	6.1%	0.100	12.2%	11.88%	13.2%	43.0%	43.8%	[1-0.43 0]
485	L	(3)	9770.15	0.059	13.5%	0.161	13.5%	165.0	5.9%	0.100	12.2%	11.88%	13.0%	43.5%	43.5%	[1-0.43 0]
486	L	(3)	9789.85	0.057	13.5%	0.156	13.5%	161.2	5.9%	0.099	12.2%	11.88%	13.0%	44.2%	42.8%	[1-0.43 0]
487	L	(3)	9810.71	0.058	13.7%	0.158	13.7%	162.2	6.3%	0.099	12.2%	11.88%	13.1%	44.0%	43.0%	[1-0.43 0]
488	L	(3)	9830.40	0.057	13.6%	0.155	13.6%	159.5	5.9%	0.099	12.2%	11.88%	12.7%	44.7%	42.6%	[1-0.43 0]
489	L	(3)	9850.09	0.055	13.6%	0.151	13.6%	156.3	6.1%	0.098	12.2%	11.87%	12.3%	45.7%	42.0%	[1-0.43 0]
490	L	(3)	9869.80	0.056	13.8%	0.152	13.8%	157.6	6.4%	0.098	12.2%	11.87%	12.4%	45.3%	42.4%	[1-0.43 0]
491	L	(3)	9890.65	0.056	13.6%	0.153	13.6%	158.8	6.0%	0.098	12.2%	11.87%	12.4%	45.0%	42.6%	[1-0.43 0]
492	L	(3)	9910.37	0.055	13.8%	0.152	13.8%	157.2	6.4%	0.097	12.2%	11.87%	12.4%	45.4%	42.2%	[1-0.43 0]
493	L	(3)	9930.10	0.057	13.9%	0.157	13.9%	162.2	6.7%	0.098	12.2%	11.87%	12.5%	44.5%	43.0%	[1-0.43 0]
494	L	(3)	9949.83	0.057	14.0%	0.157	14.0%	161.7	6.9%	0.098	12.2%	11.86%	12.3%	44.8%	43.0%	[1-0.43 0]
495	L	(3)	9970.70	0.056	13.9%	0.156	13.9%	160.3	6.7%	0.097	12.2%	11.86%	12.1%	45.4%	42.6%	[1-0.43 0]
496	L	(3)	9990.41	0.056	14.1%	0.156	14.1%	160.2	7.2%	0.097	12.2%	11.85%	11.7%	45.7%	42.6%	[1-0.43 0]
497	L	(3)	10010.13	0.056	13.9%	0.157	13.9%	161.0	6.8%	0.097	12.2%	11.84%	11.4%	45.9%	42.7%	[1-0.43 0]
498	L	(3)	10029.84	0.056	14.1%	0.155	14.1%	158.5	7.2%	0.098	12.1%	11.82%	11.2%	46.7%	42.1%	[1-0.43 0]
499	L	(3)	10050.71	0.055	13.7%	0.153	13.7%	155.7	6.4%	0.098	12.1%	11.80%	11.5%	47.1%	41.4%	[1-0.43 0]
500	L	(3)	10070.43	0.055	13.6%	0.155	13.6%	157.8	6.3%	0.098	12.1%	11.79%	12.1%	46.0%	41.9%	[1-0.43 0]
501	L	(3)	10090.14	0.055	13.6%	0.154	13.6%	156.4	6.4%	0.098	12.0%	11.76%	12.0%	46.5%	41.5%	[1-0.43 0]
502	L	(3)	10109.88	0.054	13.7%	0.152	13.7%	153.6	6.6%	0.098	12.0%	11.74%	12.2%	46.9%	40.9%	[1-0.43 0]
503	L	(3)	10130.75	0.052	13.5%	0.148	13.5%	149.9	6.1%	0.097	12.0%	11.74%	12.1%	47.9%	40.0%	[1-0.43 0]
504	L	(3)	10150.46	0.052	13.5%	0.147	13.5%	149.4	6.1%	0.097	12.0%	11.73%	11.8%	48.3%	39.8%	[1-0.43 0]
505	L	(3)	10170.19	0.051	13.3%	0.144	13.3%	146.9	5.8%	0.096	12.0%	11.73%	11.3%	49.4%	39.3%	[1-0.43 0]
506	L	(3)	10191.06	0.051	13.2%	0.144	13.2%	146.2	5.6%	0.096	12.0%	11.73%	11.5%	49.5%	39.0%	[1-0.43 0]
507	L	(3)	10210.75	0.050	13.2%	0.143	13.2%	145.1	5.6%	0.096	12.0%	11.73%	11.3%	50.0%	38.7%	[1-0.43 0]
508	L	(3)	10230.46	0.051	13.4%	0.145	13.4%	147.2	6.1%	0.097	12.0%	11.71%	11.4%	49.3%	39.3%	[1-0.43 0]
509	L	(3)	10250.16	0.051	13.4%	0.147	13.4%	148.0	6.1%	0.097	12.0%	11.71%	11.6%	48.9%	39.5%	[1-0.43 0]
510	L	(3)	10271.04	0.051	13.4%	0.146	13.4%	146.6	6.1%	0.097	11.9%	11.70%	11.7%	49.2%	39.1%	[1-0.43 0]
511	L	(3)	10290.75	0.051	13.1%	0.146	13.1%	147.1	5.5%	0.097	11.9%	11.68%	11.6%	49.0%	39.5%	[1-0.43 0]
512	L	(3)	10310.49	0.052	13.0%	0.148	13.0%	149.0	5.3%	0.096	11.9%	11.68%	11.9%	48.1%	39.9%	[1-0.43 0]
513	L	(3)	10330.22	0.052	12.9%	0.149	12.9%	149.9	4.9%	0.096	11.9%	11.68%	12.4%	47.3%	40.3%	[1-0.43 0]
514	L	(3)	10351.10	0.052	12.9%	0.149	12.9%	150.0	5.0%	0.096	11.9%	11.67%	12.5%	47.2%	40.3%	[1-0.43 0]
515	L	(3)	10370.82	0.052	13.0%	0.150	13.0%	150.5	5.4%	0.096	11.9%	11.65%	12.4%	47.0%	40.6%	[1-0.43 0]
516	L	(3)	10390.54	0.052	13.5%	0.150	13.5%	149.9	6.4%	0.097	11.8%	11.64%	12.6%	47.1%	40.4%	[1-0.43 0]
517	L	(3)	10410.27	0.052	13.3%	0.151	13.3%	150.4	6.1%	0.096	11.8%	11.64%	12.4%	47.1%	40.5%	[1-0.43 0]
518	L	(3)	10431.15	0.051	13.6%	0.149	13.6%	148.8	6.7%	0.096	11.9%	11.64%	11.9%	48.2%	39.9%	[1-0.43 0]
519	L	(3)	10450.85	0.051	13.4%	0.148	13.4%	148.0	6.3%	0.096	11.9%	11.64%	11.7%	48.5%	39.8%	[1-0.43 0]
520	L	(3)	10470.56	0.051	13.6%	0.149	13.6%	149.0	6.6%	0.096	11.9%	11.64%	11.9%	48.2%	39.9%	[1-0.43 0]
521	L	(3)	10491.41	0.051	13.3%	0.148	13.3%	148.0	5.9%	0.095	11.9%	11.64%	11.8%	48.6%	39.6%	[1-0.43 0]
522	L	(3)	10511.11	0.050	13.1%	0.146	13.1%	145.0	5.6%	0.096	11.9%	11.63%	11.4%	49.8%	38.7%	[1-0.43 0]
523	L	(3)	10530.81	0.051	13.2%	0.148	13.2%	147.2	5.7%	0.096	11.9%	11.63%	11.5%	49.3%	39.2%	[1-0.43 0]
524	L	(3)	10550.51	0.051	13.4%	0.149	13.4%	147.4	6.2%	0.096	11.9%	11.63%	11.5%	49.3%	39.2%	[1-0.43 0]
525	L	(3)	10571.38	0.051	13.0%	0.150	13.0%	148.0	5.5%	0.096	11.8%	11.61%	11.6%	49.0%	39.5%	[1-0.43 0]
526	L	(3)	10591.09	0.052	12.9%	0.153	12.9%	150.6	5.3%	0.096	11.8%	11.58%	11.8%	48.1%	40.1%	[1-0.43 0]
